state_code,state_name,lga_code,lga_name,ward_code,ward_name,estimate_hh_Ward,estimate_Ind_Ward,SSID,SITE NAME,location_type,Year,idp_category,majority_stateoforigin,state_orig,majority_lgaoforigin,lga_orig,reason_insurgency_YesNo,reason_insurg_hh,reason_insurg_ind,reason_clash_YesNo,reason_clash_hh,reason_clash_ind,reason_disaster_YesNo,reason_disaster_hh,reason_disaster_ind,reason_others_YesNo,reason_others_hh,reason_others_ind
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,2885,17314,BO_S092,KUYA PRIMARY SCHOOL,Camp,,1,BO,BORNO,BO23,MOBBAR,,,,,,,,,,,,
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,401,2529,BO_S094,GANA ALI,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,187,1127,BO_S096,GARDENER LOW COST,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,1947,11486,BO_S097,WATER BOARD,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,1958,11563,BO_S098,GOVERNMENT DAY SECONDARY SCHOOL (GDSS),Camp,,1,BO,BORNO,BO24,MONGUNO,,,,,,,,,,,,
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,945,5297,BO_S099,NRC 1 & 2,Camp,,1,BO,BORNO,BO22,MARTE,,,,,,,,,,,,
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,4661,26104,BO_S133,GSSSS MONGUNO,Camp,,1,BO,BORNO,BO17,KUKAWA,,,,,,,,,,,,
BO,BORNO,BO24,MONGUNO,BO2407,MONGUNO,1603,9615,BO_S177,VERTINARY,Camp,,1,BO,BORNO,BO24,MONGUNO,,,,,,,,,,,,
BO,BORNO,BO25,NGALA,BO2507,NGALA WARD,10595,58270,BO_S135,INTERNATIONAL SCHOOL CAMP,Camp,,1,BO,BORNO,BO25,NGALA,,,,,,,,,,,,
BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,31,173,BO_S062,GAJIRAM CENTRAL PRI. SCH. 1,Camp,,1,BO,BORNO,BO26,NGANZAI,,,,,,,,,,,,
BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,40,222,BO_S063,GAJIRAM CENTRAL PRI. SCH. 2,Camp,,1,BO,BORNO,BO26,NGANZAI,,,,,,,,,,,,
BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,63,344,BO_S064,LG QUARTERS,Camp,,1,BO,BORNO,BO26,NGANZAI,,,,,,,,,,,,
BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,17,91,BO_S066,BOARDING PRIMARY SCHOOL,Camp,,1,BO,BORNO,BO26,NGANZAI,,,,,,,,,,,,
BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,19,107,BO_S100,GOVERNMENT SEC.SCHOOL NGANZAI,Camp,,1,BO,BORNO,BO26,NGANZAI,,,,,,,,,,,,
BO,BORNO,BO26,NGANZAI,BO2604,GAJIRAM,125,684,BO_S156,KASUDINNA CAMP,Camp,,1,BO,BORNO,BO24,MONGUNO,,,,,,,,,,,,
BO,BORNO,BO26,NGANZAI,BO2606,JIGALTA,28,163,BO_S152,GASARWA PRI SCHOOL,Camp,,1,BO,BORNO,BO24,MONGUNO,,,,,,,,,,,,
BO,BORNO,BO26,NGANZAI,BO2606,JIGALTA,186,1021,BO_S153,GASARWA CAMP,Camp,,1,BO,BORNO,BO24,MONGUNO,,,,,,,,,,,,
BO,BORNO,BO26,NGANZAI,BO2606,JIGALTA,92,528,BO_S154,BURIMARI CAMP,Camp,,1,BO,BORNO,BO24,MONGUNO,,,,,,,,,,,,
TR,TARABA,TR01,ARDO - KOLA,TR0104,JAURO YINU,12,61,TR_S023,TUMDIRI,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
TR,TARABA,TR02,BALI,TR0202,BALI  A,7,33,TR_S012,CATHOLIC CHURCH,Camp,,2,TR,TARABA,TR02,BALI,,,,,,,,,,,,
TR,TARABA,TR02,BALI,TR0202,BALI  A,2,14,TR_S014,NKST CHURCH,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
TR,TARABA,TR05,GASSOL,TR0503,MUTUM BIYU I,43,309,TR_S005,LG QUARTERS,Camp,,2,TR,TARABA,TR14,WUKARI,,,,,,,,,,,,
TR,TARABA,TR05,GASSOL,TR0503,MUTUM BIYU I,6,97,TR_S024,GOVERNMENT LODGE,Camp,,2,TR,TARABA,TR14,WUKARI,,,,,,,,,,,,
TR,TARABA,TR07,JALINGO,TR0701,ABBARE YELWA,23,115,TR_S025,COCIN CHURCH,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
TR,TARABA,TR07,JALINGO,TR0704,KONA,192,1955,TR_S003,MURTAI CAMP,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
TR,TARABA,TR07,JALINGO,TR0704,KONA,84,462,TR_S018,GULLUM CLINIC CAMP,Camp,,1,BO,BORNO,BO11,GWOZA,,,,,,,,,,,,
TR,TARABA,TR14,WUKARI,TR1405,HOSPITAL,47,247,TR_S021,MELO,Camp,,2,TR,TARABA,TR14,WUKARI,,,,,,,,,,,,
TR,TARABA,TR14,WUKARI,TR1405,HOSPITAL,51,307,TR_S022,VERTINARY ,Camp,,2,TR,TARABA,TR14,WUKARI,,,,,,,,,,,,
TR,TARABA,TR14,WUKARI,TR1405,HOSPITAL,135,810,TR_S026,OLD CONCORD,Camp,,2,TR,TARABA,TR14,WUKARI,,,,,,,,,,,,
TR,TARABA,TR14,WUKARI,TR1408,PUJE,63,315,TR_S009,EAST PRIMARY SCHOOL,Camp,,2,TR,TARABA,TR14,WUKARI,,,,,,,,,,,,
YB,YOBE,YB03,DAMATURU,YB0304,GABIR/MADURI,285,1710,YB_S005,KASAISA VILLAGE,Camp,,1,YB,YOBE,YB07,GUJBA,,,,,,,,,,,,
YB,YOBE,YB03,DAMATURU,YB0306,KUKARETA/WARSALA,984,5819,YB_S003,KUKARETA PRI SCHOOL,Camp,,1,BO,BORNO,BO14,KAGA,,,,,,,,,,,,
YB,YOBE,YB03,DAMATURU,YB0307,MAISANDARI/WAZIRI IBRAHIM ESTATE,40,243,YB_S004,MOH'D GOMBE FARM,Camp,,1,YB,YOBE,YB07,GUJBA,,,,,,,,,,,,
YB,YOBE,YB03,DAMATURU,YB0307,MAISANDARI/WAZIRI IBRAHIM ESTATE,81,486,YB_S006,HURI VILLAGE CAMP,Camp,,1,YB,YOBE,YB07,GUJBA,,,,,,,,,,,,
YB,YOBE,YB03,DAMATURU,YB0310,NJIWAJI/GWANGE,390,2345,YB_S001,POMPOMARI PRY SCHOOL,Camp,,1,YB,YOBE,YB07,GUJBA,,,,,,,,,,,,
AD,ADAMAWA,AD01,DEMSA,AD0101,BILLE,3,18,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,3,18,2,,,2,,,2,,
AD,ADAMAWA,AD01,DEMSA,AD0102,BORRONG,15,90,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,7,42,1,8,48,2,,,2,,
AD,ADAMAWA,AD01,DEMSA,AD0103,DEMSA,240,1440,,,Host Community,2014,2,AD,ADAMAWA,AD01,DEMSA,1,30,180,1,210,1260,2,,,2,,
AD,ADAMAWA,AD01,DEMSA,AD0104,DILLI,5,30,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,5,30,2,,,2,,,2,,
AD,ADAMAWA,AD01,DEMSA,AD0105,DONG,4,24,,,Host Community,2016,1,AD,ADAMAWA,AD01,DEMSA,2,,,1,4,24,2,,,2,,
AD,ADAMAWA,AD01,DEMSA,AD0106,DWAM,7,42,,,Host Community,2015,1,BO,BORNO,BO03,BAMA,1,7,42,2,,,2,,,2,,
AD,ADAMAWA,AD01,DEMSA,AD0107,GWAMBA,6,36,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,6,36,2,,,2,,,2,,
AD,ADAMAWA,AD01,DEMSA,AD0108,KPASHAM,8,48,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,8,48,2,,,2,,,2,,
AD,ADAMAWA,AD01,DEMSA,AD0109,MBULA KULI,4,24,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,4,24,2,,,2,,,2,,
AD,ADAMAWA,AD01,DEMSA,AD0110,NASSARAWO DEMSA,18,108,,,Host Community,2015,2,BO,BORNO,BO11,GWOZA,1,18,108,2,,,2,,,2,,
AD,ADAMAWA,AD02,FUFORE,AD0201,BETI,24,117,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,24,117,2,,,2,,,2,,
AD,ADAMAWA,AD02,FUFORE,AD0202,FARANG,33,194,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,33,194,2,,,2,,,2,,
AD,ADAMAWA,AD02,FUFORE,AD0203,FUFORE,85,420,,,Host Community,2014,1,BO,BORNO,BO03,BAMA,1,471,2352,2,,,2,,,2,,
AD,ADAMAWA,AD02,FUFORE,AD0204,GURIN,66,331,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,66,331,2,,,2,,,2,,
AD,ADAMAWA,AD02,FUFORE,AD0207,PARIYA,3,17,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,325,1590,2,,,2,,,2,,
AD,ADAMAWA,AD02,FUFORE,AD0208,RIBADU,90,450,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,90,450,2,,,2,,,2,,
AD,ADAMAWA,AD03,GANYE,AD0302,GAMU,4,30,,,Host Community,2014,1,AD,ADAMAWA,AD15,MUBI SOUTH,1,4,30,2,,,2,,,2,,
AD,ADAMAWA,AD03,GANYE,AD0303,GANYE I,28,225,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,28,225,2,,,2,,,2,,
AD,ADAMAWA,AD03,GANYE,AD0304,GANYE II,18,81,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,18,81,2,,,2,,,2,,
AD,ADAMAWA,AD03,GANYE,AD0307,SANGASUMI,5,46,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,5,46,2,,,2,,,2,,
AD,ADAMAWA,AD03,GANYE,AD0308,SUGU,5,52,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,5,52,2,,,2,,,2,,
AD,ADAMAWA,AD04,GIREI,AD0401,DAKRI,476,1927,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,476,1927,2,,,2,,,2,,
AD,ADAMAWA,AD04,GIREI,AD0402,DAMARE,835,3475,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,1323,5923,2,,,2,,,2,,
AD,ADAMAWA,AD04,GIREI,AD0404,GIREI  II,377,1234,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,444,1530,2,,,2,,,2,,
AD,ADAMAWA,AD04,GIREI,AD0403,GIREI I,1004,3463,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,1065,3752,2,,,2,,,2,,
AD,ADAMAWA,AD04,GIREI,AD0406,JERA BAKARI,85,248,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,85,248,2,,,2,,,2,,
AD,ADAMAWA,AD04,GIREI,AD0407,JERA BONYO,361,1025,,,Host Community,2014,1,BO,BORNO,BO06,CHIBOK,1,361,1025,2,,,2,,,2,,
AD,ADAMAWA,AD04,GIREI,AD0408,MODIRE/ VINIKILANG,788,4864,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,803,4926,2,,,2,,,2,,
AD,ADAMAWA,AD04,GIREI,AD0410,WURO DOLE,692,1738,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,692,1738,2,,,2,,,2,,
AD,ADAMAWA,AD05,GOMBI,AD0501,BOGA/ DINGAI,4,34,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,4,34,2,,,2,,,2,,
AD,ADAMAWA,AD05,GOMBI,AD0502,DUWA,5,46,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,5,46,2,,,2,,,2,,
AD,ADAMAWA,AD05,GOMBI,AD0503,GA'ANDA,5,60,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,5,60,2,,,2,,,2,,
AD,ADAMAWA,AD05,GOMBI,AD0504,GABUN,8,75,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,8,75,2,,,2,,,2,,
AD,ADAMAWA,AD05,GOMBI,AD0507,GARKIDA,45,423,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,45,423,2,,,2,,,2,,
AD,ADAMAWA,AD05,GOMBI,AD0505,GOMBI NORTH,98,851,,,Host Community,2015,1,BO,BORNO,BO07,DAMBOA,1,98,851,2,,,2,,,2,,
AD,ADAMAWA,AD05,GOMBI,AD0506,GOMBI SOUTH,99,806,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,99,806,2,,,2,,,2,,
AD,ADAMAWA,AD05,GOMBI,AD0508,GUYAKU,27,247,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,27,247,2,,,2,,,2,,
AD,ADAMAWA,AD05,GOMBI,AD0509,TAWA,8,60,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,8,60,2,,,2,,,2,,
AD,ADAMAWA,AD06,GUYUK,AD0607,GUYUK,46,214,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,39,180,1,7,34,2,,,2,,
AD,ADAMAWA,AD06,GUYUK,AD0609,LOKORO,3,16,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,3,16,2,,,2,,,2,,
AD,ADAMAWA,AD06,GUYUK,AD0610,PUROKAYO,4,23,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,4,23,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0701,BANGSHIKA,73,437,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,73,437,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0702,DAKSIRI,27,199,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,27,199,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0703,GARAHA,22,137,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,22,137,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0704,GAYA,49,294,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,49,294,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0705,HILDI,47,279,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,47,279,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0706,HONG,80,562,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,80,562,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0707,HUSHERE ZUM,27,159,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,27,159,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0708,KWARHI,75,448,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,75,448,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0709,MAYO LOPE,32,236,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,32,236,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0710,SHANGUI,46,341,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,46,341,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0711,THILBANG,56,336,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,56,336,2,,,2,,,2,,
AD,ADAMAWA,AD07,HONG,AD0712,UBA,64,424,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,64,424,2,,,2,,,2,,
AD,ADAMAWA,AD08,JADA,AD0802,JADA I,28,169,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,28,169,2,,,2,,,2,,
AD,ADAMAWA,AD08,JADA,AD0803,JADA II,51,361,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,51,361,2,,,2,,,2,,
AD,ADAMAWA,AD08,JADA,AD0804,KOMA I,8,46,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,8,46,2,,,2,,,2,,
AD,ADAMAWA,AD08,JADA,AD0805,KOMA II,15,59,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,15,59,2,,,2,,,2,,
AD,ADAMAWA,AD08,JADA,AD0806,LEKO,6,23,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,6,23,2,,,2,,,2,,
AD,ADAMAWA,AD08,JADA,AD0809,MBULO,1,6,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,1,6,2,,,2,,,2,,
AD,ADAMAWA,AD08,JADA,AD0811,YELLI,12,85,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,12,85,2,,,2,,,2,,
AD,ADAMAWA,AD09,LAMURDE,AD0901,DUBWANGUN,7,59,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,7,59,2,,,2,,,2,,
AD,ADAMAWA,AD09,LAMURDE,AD0902,GYAWANA,18,117,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,18,117,2,,,2,,,2,,
AD,ADAMAWA,AD09,LAMURDE,AD0903,LAFIYA,25,167,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,25,167,2,,,2,,,2,,
AD,ADAMAWA,AD09,LAMURDE,AD0904,LAMURDE,17,145,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,17,145,2,,,2,,,2,,
AD,ADAMAWA,AD09,LAMURDE,AD0905,NGBAKOWO,4,26,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,4,26,2,,,2,,,2,,
AD,ADAMAWA,AD09,LAMURDE,AD0907,OPALO,3,14,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,3,14,2,,,2,,,2,,
AD,ADAMAWA,AD09,LAMURDE,AD0908,RIGANGE,2,8,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,2,8,2,,,2,,,2,,
AD,ADAMAWA,AD09,LAMURDE,AD0910,WADUKU,5,35,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,5,35,2,,,2,,,2,,
AD,ADAMAWA,AD10,MADAGALI,AD1001,BABEL,369,1845,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,369,1845,2,,,2,,,2,,
AD,ADAMAWA,AD10,MADAGALI,AD1002,DUHU/ SHUWA,445,2225,,,Host Community,2016,1,BO,BORNO,BO11,GWOZA,1,445,2225,2,,,2,,,2,,
AD,ADAMAWA,AD10,MADAGALI,AD1003,GULAK,749,3745,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,749,3745,2,,,2,,,2,,
AD,ADAMAWA,AD10,MADAGALI,AD1004,HYAMBULA,59,295,,,Host Community,2016,1,AD,ADAMAWA,AD10,MADAGALI,1,59,295,2,,,2,,,2,,
AD,ADAMAWA,AD10,MADAGALI,AD1006,MADAGALI,256,1280,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,256,1280,2,,,2,,,2,,
AD,ADAMAWA,AD10,MADAGALI,AD1007,PALLAM,658,3290,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,658,3290,2,,,2,,,2,,
AD,ADAMAWA,AD10,MADAGALI,AD1008,SHELMI / SUKUR/ VAPURA,836,4180,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,836,4180,2,,,2,,,2,,
AD,ADAMAWA,AD10,MADAGALI,AD1010,WULA,395,1975,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,395,1975,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1101,BELEL,91,819,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,91,819,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1102,HUMBUTUDI,44,396,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,44,396,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1103,KONKOL,250,2250,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,250,2250,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1104,MAIHA GARI,35,315,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,35,315,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1105,MANJEKIN,196,1764,,,Host Community,2014,1,BO,BORNO,BO07,DAMBOA,1,196,1764,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1106,MAYONGULI,202,1818,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,202,1818,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1107,PAKKA,30,270,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,30,270,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1108,SORAU 'A',287,2583,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,287,2583,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1109,SORAU 'B',519,4671,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,519,4671,2,,,2,,,2,,
AD,ADAMAWA,AD11,MAIHA,AD1110,TAMBAJAM,73,657,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,73,657,2,,,2,,,2,,
AD,ADAMAWA,AD12,MAYO - BELWA,AD1206,MAYO-BELWA,49,342,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,49,342,2,,,2,,,2,,
AD,ADAMAWA,AD12,MAYO - BELWA,AD1208,NASSARAWO JERENG,6,53,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,6,53,2,,,2,,,2,,
AD,ADAMAWA,AD12,MAYO - BELWA,AD1211,TOLA,4,31,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,4,31,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1301,BAZZA MARGI,842,4210,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,842,4210,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1302,FUTUDOU / FUTULES,167,833,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,167,833,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1303,GARTA / GHUNCHI,211,1052,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,211,1052,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1304,JIGALAMBU,385,1922,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,385,1922,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1305,MADZI,549,2748,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,549,2748,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1306,MICHIKA  I,545,2725,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,545,2725,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1307,MICHIKA  II,520,2600,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,520,2600,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1308,MINKISI/ WURO NGIKI,480,2400,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,480,2400,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1309,MODA / DLAKA / GHENJUWA,474,2372,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,474,2372,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1310,MUNKAVICITA,156,780,,,Host Community,2016,1,BO,BORNO,BO11,GWOZA,1,156,780,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1313,SUKUMU / TILLIJO,434,2168,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,434,2168,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1314,TUMBARA / NGABILI,449,2246,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,449,2246,2,,,2,,,2,,
AD,ADAMAWA,AD13,MICHIKA,AD1315,VI / BOKA,223,1115,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,223,1115,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1401,BAHULI,84,347,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,84,347,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1402,BETSO,73,372,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,73,372,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1403,DIGIL,26,97,,,Host Community,2015,1,AD,ADAMAWA,AD15,MUBI SOUTH,1,26,97,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1404,KOLERE,471,2004,,,Host Community,2015,1,BO,BORNO,BO02,ASKIRA / UBA,1,471,2004,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1405,LOKUWA,362,1649,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,362,1649,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1406,MAYO BANI,91,276,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,91,276,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1407,MIJILU,79,364,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,79,364,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1408,MUCHALLA,103,361,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,103,361,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1409,SABON LAYI,341,2693,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,341,2693,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1410,VIMTIM,148,294,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,148,294,2,,,2,,,2,,
AD,ADAMAWA,AD14,MUBI NORTH,AD1411,YELWA,482,2667,,,Host Community,2015,1,AD,ADAMAWA,AD13,MICHIKA,1,482,2667,2,,,2,,,2,,
AD,ADAMAWA,AD15,MUBI SOUTH,AD1501,DIRBISHI/GANDIRA,4,47,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,4,47,2,,,2,,,2,,
AD,ADAMAWA,AD15,MUBI SOUTH,AD1502,DUVU/ CHABA/ GIRBURUM,6,45,,,Host Community,2014,1,BO,BORNO,BO16,KONDUGA,1,6,45,2,,,2,,,2,,
AD,ADAMAWA,AD15,MUBI SOUTH,AD1503,GELLA,29,140,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,29,140,2,,,2,,,2,,
AD,ADAMAWA,AD15,MUBI SOUTH,AD1504,GUDE,215,1210,,,Host Community,2014,1,BO,BORNO,BO07,DAMBOA,1,215,1210,2,,,2,,,2,,
